id,site_ref,schedule_week,schedule_date,job,job_suffix,item,qty,remain_qty,ship_date,eta_date,line,head,cycle_time_h,work_hours_h,start_time,end_time,is_delayed,delay_days,risk_level,line_source,job_type,skip_reason,job_status,tested_qty,wo_total,print_status,unit_price,sales_amount,manual_lock,other_remark,created_at,updated_at
81595,410,2026W27,2026-07-01,J000002933-0000,0000,853-B39972-008-TEX,2,2,2026-07-31,2026-08-15,Line 04,4,0.156000,0.08,2026-11-10 16:46:00,2026-11-10 16:51:00,1,101.8,风险,系统自动分配,普通工单,,待排产,0,2,未记录,113.72,227.44,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81372,410,2026W27,2026-07-01,J000002935-0000,0000,03-429971-02-TEX,1,1,2026-07-31,2026-11-19,Line 01,4,0.231200,0.06,2029-04-12 14:03:00,2029-04-12 14:07:00,1,985.7,风险,系统自动分配,普通工单,,待排产,0,1,未记录,108.61,108.61,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81360,410,2026W27,2026-07-01,J000002938-0000,0000,03-388135-04-TEX,10,10,2026-07-31,2026-07-25,Line 01,4,0.039200,0.10,2029-04-11 16:12:00,2029-04-11 16:18:00,1,984.8,风险,系统自动分配,普通工单,,待排产,0,10,未记录,33.97,339.70,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81439,410,2026W27,2026-07-01,J000002940-0000,0000,03-388192-08-TEX,10,10,2026-07-31,2026-08-15,Line 02,4,0.039200,0.10,2027-01-15 11:16:00,2027-01-15 11:22:00,1,167.6,风险,系统自动分配,普通工单,,待排产,0,10,未记录,24.36,243.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81803,410,2026W27,2026-07-01,J000002941-0000,0000,03-388192-10-TEX,10,10,2026-07-31,2026-08-15,Line 07,3,0.039200,0.13,2026-08-15 09:00:00,2026-08-15 09:08:00,1,14.5,风险,系统自动分配,普通工单,,待排产,0,10,未记录,24.36,243.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81364,410,2026W27,2026-07-01,J000002942-0000,0000,03-388276-03-TEX,10,10,2026-07-31,2026-08-15,Line 01,4,0.039200,0.10,2029-04-12 11:54:00,2029-04-12 12:00:00,1,985.6,风险,系统自动分配,普通工单,,待排产,0,10,未记录,24.36,243.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81438,410,2026W27,2026-07-01,J000002944-0000,0000,03-388276-08-TEX,10,10,2026-07-31,2026-08-15,Line 02,4,0.039200,0.10,2027-01-15 11:10:00,2027-01-15 11:16:00,1,167.6,风险,系统自动分配,普通工单,,待排产,0,10,未记录,24.36,243.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81649,410,2026W27,2026-07-01,J000002945-0000,0000,03-393876-03-TEX,10,10,2026-07-31,2026-08-15,Line 05,4,0.039200,0.10,2027-01-14 15:46:00,2027-01-14 15:52:00,1,166.8,风险,系统自动分配,普通工单,,待排产,0,10,未记录,24.36,243.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81720,410,2026W27,2026-07-01,J000002946-0000,0000,03-393876-04-TEX,10,10,2026-07-31,2026-08-15,Line 06,4,0.039200,0.10,2026-08-15 09:00:00,2026-08-15 09:06:00,1,14.5,风险,系统自动分配,普通工单,,待排产,0,10,未记录,24.36,243.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81442,410,2026W27,2026-07-01,J000002947-0000,0000,03-407446-01-TEX,10,10,2026-07-31,2026-11-06,Line 02,4,0.039200,0.10,2027-01-15 12:05:00,2027-01-15 12:11:00,1,167.6,风险,系统自动分配,普通工单,,待排产,0,10,未记录,38.26,382.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81369,410,2026W27,2026-07-01,J000002948-0000,0000,03-407446-02-TEX,10,10,2026-07-31,2026-10-16,Line 01,4,0.039200,0.10,2029-04-12 13:39:00,2029-04-12 13:45:00,1,985.7,风险,系统自动分配,普通工单,,待排产,0,10,未记录,38.26,382.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81721,410,2026W27,2026-07-01,J000002949-0000,0000,03-412342-05-TEX,10,10,2026-07-31,2026-08-15,Line 06,4,0.243200,0.61,2026-08-15 09:06:00,2026-08-15 09:43:00,1,14.5,风险,系统自动分配,普通工单,,待排产,0,10,未记录,95.51,955.10,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81596,410,2026W27,2026-07-01,J000002953-0000,0000,03-432029-01-TEX,10,10,2026-07-31,2026-10-09,Line 04,4,0.039200,0.10,2026-11-10 16:51:00,2026-11-10 16:57:00,1,101.8,风险,系统自动分配,普通工单,,待排产,0,10,未记录,33.97,339.70,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81363,410,2026W27,2026-07-01,J000002956-0000,0000,853-334086-001-TEX,10,10,2026-07-31,2026-08-12,Line 01,4,0.207200,0.52,2029-04-12 11:23:00,2029-04-12 11:54:00,1,985.6,风险,系统自动分配,普通工单,,待排产,0,10,未记录,87.93,879.30,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81592,410,2026W27,2026-07-01,J000002960-0000,0000,03-413300-02-TEX,10,10,2026-07-31,2026-08-15,Line 04,4,0.039200,0.10,2026-11-10 16:29:00,2026-11-10 16:35:00,1,101.8,风险,系统自动分配,普通工单,,待排产,0,10,未记录,24.36,243.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81724,410,2026W27,2026-07-01,J000002961-0000,0000,03-429971-02-TEX,5,5,2026-07-31,2026-08-15,Line 06,4,0.231200,0.29,2026-08-15 09:56:00,2026-08-15 10:13:00,1,14.6,风险,系统自动分配,普通工单,,待排产,0,5,未记录,108.61,543.05,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81805,410,2026W27,2026-07-01,J000002963-0000,0000,03-436786-03-TEX,10,10,2026-07-31,2026-08-15,Line 07,3,0.252800,0.84,2026-08-15 09:58:00,2026-08-15 10:48:00,1,14.6,风险,系统自动分配,普通工单,,待排产,0,10,未记录,97.13,971.30,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81726,410,2026W27,2026-07-01,J000002964-0000,0000,03-436786-04-TEX,10,10,2026-07-31,2026-08-15,Line 06,4,0.252800,0.63,2026-08-15 10:19:00,2026-08-15 10:57:00,1,14.6,风险,系统自动分配,普通工单,,待排产,0,10,未记录,97.13,971.30,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81365,410,2026W27,2026-07-01,J000003015-0000,0000,03-453057-00-TEX,10,10,2026-07-31,2026-08-15,Line 01,4,0.231200,0.58,2029-04-12 12:00:00,2029-04-12 12:35:00,1,985.6,风险,系统自动分配,普通工单,,待排产,0,10,未记录,95.22,952.20,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81722,410,2026W27,2026-07-01,J000003017-0000,0000,03-453060-02-TEX,10,10,2026-07-31,2026-08-15,Line 06,4,0.047200,0.12,2026-08-15 09:43:00,2026-08-15 09:50:00,1,14.5,风险,系统自动分配,普通工单,,待排产,0,10,未记录,24.89,248.90,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81590,410,2026W27,2026-07-01,J000003022-0000,0000,03-388276-07-TEX,10,10,2026-07-31,2026-08-15,Line 04,4,0.039200,0.10,2026-11-10 16:06:00,2026-11-10 16:12:00,1,101.8,风险,系统自动分配,普通工单,,待排产,0,10,未记录,24.36,243.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81370,410,2026W27,2026-07-01,J000003024-0000,0000,03-407446-04-TEX,10,10,2026-07-31,2026-10-23,Line 01,4,0.039200,0.10,2029-04-12 13:45:00,2029-04-12 13:51:00,1,985.7,风险,系统自动分配,普通工单,,待排产,0,10,未记录,44.15,441.50,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81523,410,2026W27,2026-07-01,J000003025-0000,0000,03-453060-07-TEX,10,10,2026-07-31,2026-09-15,Line 03,4,0.047200,0.12,2027-01-15 14:30:00,2027-01-15 14:37:00,1,167.7,风险,系统自动分配,普通工单,,待排产,0,10,未记录,24.89,248.90,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81653,410,2026W27,2026-07-01,J000003026-0000,0000,03-453060-08-TEX,10,10,2026-07-31,2026-09-15,Line 05,4,0.047200,0.12,2027-01-14 16:57:00,2027-01-14 17:04:00,1,166.8,风险,系统自动分配,普通工单,,待排产,0,10,未记录,24.89,248.90,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81374,410,2026W27,2026-07-01,J000003027-0000,0000,04-429972-00-TEX,10,10,2026-07-31,2026-11-19,Line 01,4,0.622400,1.56,2029-04-13 14:03:00,2029-04-13 15:37:00,1,986.8,风险,系统自动分配,主工单,,待排产,0,10,打印成功,356.22,3562.20,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81371,410,2026W27,2026-07-01,J000003027-0001,0001,03-429970-03-KIT-TEX,10,10,2026-07-31,2026-11-19,Line 01,4,0.080000,0.20,2029-04-12 13:51:00,2029-04-12 14:03:00,1,985.7,风险,系统自动分配,子工单,,待排产,0,10,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81443,410,2026W27,2026-07-01,J000003027-0002,0002,03-429970-04-KIT-TEX,10,10,2026-07-31,2026-11-19,Line 02,4,0.080000,0.20,2027-01-15 12:11:00,2027-01-15 12:23:00,1,167.6,风险,系统自动分配,子工单,,待排产,0,10,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81655,410,2026W27,2026-07-01,J000003027-0003,0003,03-429970-09-KIT-TEX,10,10,2026-07-31,2026-11-19,Line 05,4,0.080000,0.20,2027-01-14 17:16:00,2027-01-14 17:28:00,1,166.9,风险,系统自动分配,子工单,,待排产,0,10,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81525,410,2026W27,2026-07-01,J000003027-0004,0004,03-429970-10-KIT-TEX,10,10,2026-07-31,2026-11-19,Line 03,4,0.080000,0.20,2027-01-15 14:43:00,2027-01-15 14:55:00,1,167.7,风险,系统自动分配,子工单,,待排产,0,10,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81656,410,2026W27,2026-07-01,J000003027-0005,0005,03-429970-11-KIT-TEX,10,10,2026-07-31,2026-11-19,Line 05,4,0.080000,0.20,2027-01-14 17:28:00,2027-01-14 17:40:00,1,166.9,风险,系统自动分配,子工单,,待排产,0,10,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81727,410,2026W27,2026-07-01,J000003027-0006,0006,03-429970-12-KIT-TEX,10,10,2026-07-31,2026-11-19,Line 06,4,0.080000,0.20,2026-11-19 09:00:00,2026-11-19 09:12:00,1,110.5,风险,系统自动分配,子工单,,待排产,0,10,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81526,410,2026W27,2026-07-01,J000003027-0007,0007,03-429971-01-KIT-TEX,10,10,2026-07-31,2026-11-19,Line 03,4,0.080000,0.20,2027-01-15 14:55:00,2027-01-15 15:07:00,1,167.8,风险,系统自动分配,子工单,,待排产,0,10,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81597,410,2026W27,2026-07-01,J000003027-0008,0008,03-429971-02-KIT-TEX,10,10,2026-07-31,2026-11-19,Line 04,4,0.080000,0.20,2026-11-19 09:00:00,2026-11-19 09:12:00,1,110.5,风险,系统自动分配,子工单,,待排产,0,10,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81267,410,2026W27,2026-07-01,J000003028-0000,0000,04-429974-00-TEX,10,10,2026-07-31,2026-08-03,Assembly-1,2,0.119200,0.60,2027-01-21 16:46:00,2027-01-21 17:22:00,1,173.8,风险,固定线体,主工单,,待排产,0,10,未记录,48.74,487.40,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81648,410,2026W27,2026-07-01,J000003028-0001,0001,03-429970-01-KIT-TEX,10,10,2026-07-31,2026-08-03,Line 05,4,0.080000,0.20,2027-01-14 15:34:00,2027-01-14 15:46:00,1,166.8,风险,系统自动分配,子工单,,待排产,0,10,打印成功,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81802,410,2026W27,2026-07-01,J000003028-0002,0002,03-429970-02-KIT-TEX,10,10,2026-07-31,2026-08-03,Line 07,3,0.080000,0.27,2026-08-08 12:26:00,2026-08-08 12:42:00,1,7.7,风险,系统自动分配,子工单,,待排产,0,10,打印成功,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81436,410,2026W27,2026-07-01,J000003033-0000,0000,03-377952-03-TEX,10,10,2026-07-31,2026-08-03,Line 02,4,0.224000,0.56,2027-01-15 10:35:00,2027-01-15 11:09:00,1,167.6,风险,系统自动分配,普通工单,,待排产,0,10,未记录,34.35,343.50,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81522,410,2026W27,2026-07-01,J000003036-0000,0000,03-429971-02-TEX,5,5,2026-07-31,2026-08-15,Line 03,4,0.231200,0.29,2027-01-15 14:13:00,2027-01-15 14:30:00,1,167.7,风险,系统自动分配,普通工单,,待排产,0,5,未记录,108.61,543.05,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81437,410,2026W27,2026-07-01,J000003064-0000,0000,03-411871-01-TEX,1,1,2026-07-31,2026-08-15,Line 02,4,0.039200,0.01,2027-01-15 11:09:00,2027-01-15 11:10:00,1,167.6,风险,系统自动分配,普通工单,,待排产,0,1,未记录,27.26,27.26,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81717,410,2026W27,2026-07-01,J000003067-0000,0000,03-376706-05-TEX,20,20,2026-07-31,2026-07-10,Line 06,4,0.070400,0.35,2026-08-07 09:32:00,2026-08-07 09:53:00,1,6.5,风险,系统自动分配,普通工单,,待排产,0,20,未记录,16.95,339.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81518,410,2026W27,2026-07-01,J000003068-0000,0000,03-376706-08-TEX,20,20,2026-07-31,2026-07-10,Line 03,4,0.070400,0.35,2027-01-15 11:39:00,2027-01-15 12:00:00,1,167.6,风险,系统自动分配,普通工单,,待排产,0,20,未记录,17.43,348.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81358,410,2026W27,2026-07-01,J000003072-0000,0000,03-376706-19-TEX,20,20,2026-07-31,2026-07-10,Line 01,4,0.070400,0.35,2029-04-11 15:30:00,2029-04-11 15:51:00,1,984.8,风险,系统自动分配,普通工单,,待排产,0,20,未记录,17.43,348.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81359,410,2026W27,2026-07-01,J000003073-0000,0000,03-376706-20-TEX,20,20,2026-07-31,2026-07-10,Line 01,4,0.070400,0.35,2029-04-11 15:51:00,2029-04-11 16:12:00,1,984.8,风险,系统自动分配,普通工单,,待排产,0,20,未记录,17.43,348.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81357,410,2026W27,2026-07-01,J000003081-0000,0000,03-387193-01-TEX,20,20,2026-07-31,2026-07-10,Line 01,4,0.039200,0.20,2029-04-11 15:18:00,2029-04-11 15:30:00,1,984.8,风险,系统自动分配,普通工单,,待排产,0,20,未记录,14.10,282.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81585,410,2026W27,2026-07-01,J000003082-0000,0000,03-387193-02-TEX,20,20,2026-07-31,2026-07-23,Line 04,4,0.039200,0.20,2026-11-10 14:43:00,2026-11-10 14:55:00,1,101.7,风险,系统自动分配,普通工单,,待排产,0,20,未记录,14.58,291.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81647,410,2026W27,2026-07-01,J000003083-0000,0000,03-387193-03-TEX,20,20,2026-07-31,2026-07-23,Line 05,4,0.039200,0.20,2027-01-14 15:22:00,2027-01-14 15:34:00,1,166.8,风险,系统自动分配,普通工单,,待排产,0,20,未记录,17.31,346.20,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81800,410,2026W27,2026-07-01,J000003084-0000,0000,03-387193-04-TEX,20,20,2026-07-31,2026-07-23,Line 07,3,0.048529,0.32,2026-08-08 11:59:00,2026-08-08 12:18:00,1,7.6,风险,系统自动分配,普通工单,,待排产,0,20,未记录,13.78,275.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81520,410,2026W27,2026-07-01,J000003085-0000,0000,03-387193-06-TEX,20,20,2026-07-31,2026-07-23,Line 03,4,0.048529,0.24,2027-01-15 13:53:00,2027-01-15 14:07:00,1,167.7,风险,系统自动分配,普通工单,,待排产,0,20,未记录,13.78,275.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81719,410,2026W27,2026-07-01,J000003086-0000,0000,03-387193-07-TEX,20,20,2026-07-31,2026-07-23,Line 06,4,0.039200,0.20,2026-08-07 10:10:00,2026-08-07 10:22:00,1,6.6,风险,系统自动分配,普通工单,,待排产,0,20,未记录,17.31,346.20,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81586,410,2026W27,2026-07-01,J000003087-0000,0000,03-387193-08-TEX,20,20,2026-07-31,2026-07-23,Line 04,4,0.048529,0.24,2026-11-10 14:55:00,2026-11-10 15:09:00,1,101.8,风险,系统自动分配,普通工单,,待排产,0,20,未记录,17.31,346.20,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81519,410,2026W27,2026-07-01,J000003089-0000,0000,03-387274-02-TEX,20,20,2026-07-31,2026-07-15,Line 03,4,0.377600,1.89,2027-01-15 12:00:00,2027-01-15 13:53:00,1,167.7,风险,系统自动分配,普通工单,,待排产,0,20,未记录,88.55,1771.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81355,410,2026W27,2026-07-01,J000003091-0000,0000,03-387274-05-TEX,20,20,2026-07-31,2026-07-15,Line 01,4,0.377600,1.89,2029-04-11 13:21:00,2029-04-11 15:14:00,1,984.8,风险,系统自动分配,普通工单,,待排产,0,20,未记录,88.55,1771.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81517,410,2026W27,2026-07-01,J000003092-0000,0000,03-387274-06-TEX,20,20,2026-07-31,2026-07-10,Line 03,4,0.039200,0.20,2027-01-15 11:27:00,2027-01-15 11:39:00,1,167.6,风险,系统自动分配,普通工单,,待排产,0,20,未记录,54.06,1081.20,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81654,410,2026W27,2026-07-01,J000003099-0000,0000,03-432029-02-TEX,20,20,2026-07-31,2026-11-06,Line 05,4,0.039200,0.20,2027-01-14 17:04:00,2027-01-14 17:16:00,1,166.8,风险,系统自动分配,普通工单,,待排产,0,20,未记录,33.97,679.40,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81815,410,2026W27,2026-07-01,J000003416-0000,0000,LB853-A28468-011,7,7,2026-07-31,2026-08-05,,0,,0.00,2026-07-01 00:00:00,2026-07-01 00:00:00,0,0.0,,,普通工单,缺单根时间,待排产,0,7,未记录,330.30,2312.10,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81715,410,2026W27,2026-07-01,J000003437-0000,0000,853-A65679-007-TEX,10,10,2026-07-31,2026-06-30,Line 06,4,0.891765,2.23,2026-08-06 18:12:00,2026-08-07 09:26:00,1,6.5,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,10,未记录,181.78,1817.80,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81650,410,2026W27,2026-07-01,J000003439-0000,0000,853-B39972-005-TEX,10,10,2026-07-31,2026-08-15,Line 05,4,0.156000,0.39,2027-01-14 15:52:00,2027-01-14 16:15:00,1,166.8,风险,系统自动分配,普通工单,,待排产,0,10,未记录,99.63,996.30,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81651,410,2026W27,2026-07-01,PA00000969-0000,0000,03-429971-01-TEX,1,1,2026-07-31,2026-08-15,Line 05,4,0.231200,0.06,2027-01-14 16:15:00,2027-01-14 16:19:00,1,166.8,风险,系统自动分配,普通工单,,待排产,0,1,未记录,108.61,108.61,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81804,410,2026W27,2026-07-01,PA00001017-0000,0000,03-436786-03-TEX,10,10,2026-07-31,2026-08-15,Line 07,3,0.252800,0.84,2026-08-15 09:08:00,2026-08-15 09:58:00,1,14.5,风险,系统自动分配,普通工单,,待排产,0,10,未记录,97.13,971.30,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81366,410,2026W27,2026-07-01,PA00001018-0000,0000,03-436786-04-TEX,10,10,2026-07-31,2026-08-15,Line 01,4,0.252800,0.63,2029-04-12 12:35:00,2029-04-12 13:13:00,1,985.7,风险,系统自动分配,普通工单,,待排产,0,10,未记录,97.13,971.30,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81591,410,2026W27,2026-07-01,PA00001024-0000,0000,03-429971-01-TEX,5,5,2026-07-31,2026-08-15,Line 04,4,0.231200,0.29,2026-11-10 16:12:00,2026-11-10 16:29:00,1,101.8,风险,系统自动分配,普通工单,,待排产,0,5,未记录,108.61,543.05,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81646,410,2026W27,2026-07-01,PA00001027-0000,0000,03-382157-07-TEX,10,10,2026-07-31,2026-07-13,Line 05,4,0.135200,0.34,2027-01-14 15:02:00,2027-01-14 15:22:00,1,166.8,风险,系统自动分配,普通工单,,待排产,0,10,未记录,45.23,452.30,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81587,410,2026W27,2026-07-01,PA00001030-0000,0000,03-426503-02-TEX,10,10,2026-07-31,2026-07-13,Line 04,4,0.116800,0.29,2026-11-10 15:09:00,2026-11-10 15:26:00,1,101.8,风险,系统自动分配,普通工单,,待排产,0,10,未记录,36.21,362.10,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81356,410,2026W27,2026-07-01,PA00001032-0000,0000,833-A42103-101-TEX,10,10,2026-07-31,2026-07-10,Line 01,4,0.028800,0.07,2029-04-11 15:14:00,2029-04-11 15:18:00,1,984.8,风险,系统自动分配,普通工单,,待排产,0,10,未记录,17.38,173.80,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81716,410,2026W27,2026-07-01,PA00001033-0000,0000,833-A42103-105-TEX,10,10,2026-07-31,2026-07-10,Line 06,4,0.039200,0.10,2026-08-07 09:26:00,2026-08-07 09:32:00,1,6.5,风险,系统自动分配,普通工单,,待排产,0,10,未记录,17.95,179.50,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81801,410,2026W27,2026-07-01,PA00001035-0000,0000,03-388135-02-TEX,10,10,2026-07-31,2026-07-25,Line 07,3,0.039200,0.13,2026-08-08 12:18:00,2026-08-08 12:26:00,1,7.6,风险,系统自动分配,普通工单,,待排产,0,10,未记录,33.97,339.70,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81521,410,2026W27,2026-07-01,PA00001036-0000,0000,03-388135-03-TEX,10,10,2026-07-31,2026-07-25,Line 03,4,0.039200,0.10,2027-01-15 14:07:00,2027-01-15 14:13:00,1,167.7,风险,系统自动分配,普通工单,,待排产,0,10,未记录,33.97,339.70,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81440,410,2026W27,2026-07-01,PA00001044-0000,0000,03-412342-05-TEX,10,10,2026-07-31,2026-08-15,Line 02,4,0.243200,0.61,2027-01-15 11:22:00,2027-01-15 11:59:00,1,167.6,风险,系统自动分配,普通工单,,待排产,0,10,未记录,95.51,955.10,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81362,410,2026W27,2026-07-01,PA00001049-0000,0000,E11146480,25,25,2026-07-31,2026-08-06,Line 01,4,0.891765,5.57,2029-04-11 16:49:00,2029-04-12 11:23:00,1,985.6,风险,系统自动分配,普通工单,,待排产,0,25,未记录,313.14,7828.50,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81527,410,2026W27,2026-07-01,J000003183-0000,0000,LB853-118291-671,10,10,2026-08-03,2026-07-16,Line 03,4,0.429600,1.07,2027-01-15 15:07:00,2027-01-15 16:11:00,1,164.8,风险,系统自动分配,普通工单,,待排产,0,10,打印成功,286.42,2864.20,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81375,410,2026W27,2026-07-01,J000001543-0000,0000,LA683-109075-051,20,20,2026-08-10,2026-08-05,Line 01,4,0.744950,3.72,2029-04-12 14:13:00,2029-04-12 17:56:00,1,975.9,风险,系统自动分配,普通工单,,待排产,0,20,打印成功,239.95,4799.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81376,410,2026W27,2026-07-01,PA00000962-0011,0011,LB853-036609-005-KIT,5,5,2027-01-18,2027-01-18,Line 01,4,0.418611,0.52,2029-04-12 17:56:00,2029-04-12 18:27:00,1,814.9,风险,系统自动分配,子工单,,待排产,0,5,打印成功,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
